gene_id	SRR8114442	SRR8114443	SRR8114444	SRR8114445	SRR8114446	SRR8114447	SRR8114448	SRR8114449	SRR8114450	SRR8114451	SRR8114452	SRR8114453	SRR8114454	SRR8114455	SRR8114456	SRR8114457	SRR8114458	SRR8114459	SRR8114460	SRR8114461	SRR8114462	SRR8114463
WARS2-IT1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.00	0.00
WAS	0.00	0.00	0.00	0.20	0.77	0.00	0.59	0.67	0.61	0.00	0.00	0.16	0.00	0.54	0.51	0.60	0.43	0.42	0.83	0.00	0.00	0.47
WASF1	6.47	4.92	1.46	8.29	4.02	0.00	2.46	5.09	0.55	11.51	4.80	7.36	0.31	4.76	2.66	7.66	1.24	7.25	8.02	12.29	3.92	6.86
WASF2	16.41	10.10	13.60	12.68	11.45	0.00	12.35	12.12	19.00	11.72	16.47	21.57	19.37	10.22	18.89	19.73	18.41	19.00	11.48	7.99	11.95	11.40
WASF3	0.00	0.00	0.00	0.00	0.94	0.00	0.00	0.00	0.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WASH2P	0.00	0.29	1.31	1.10	0.88	0.00	0.00	0.08	1.79	1.42	2.63	2.19	2.45	0.72	1.39	1.52	0.00	0.00	1.98	2.41	0.00	0.00
WASH3P	1.40	1.37	0.91	1.60	2.44	0.00	0.69	1.49	1.40	2.46	2.31	2.59	2.40	1.69	4.84	2.38	1.63	2.22	3.49	1.16	0.51	1.17
WASH5P	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.00
WASH7P	2.36	1.44	2.81	2.97	1.55	0.00	4.19	2.33	2.20	2.86	1.18	0.00	3.72	4.03	4.12	1.54	2.40	2.56	5.02	0.77	1.86	0.83
WASHC1	1.88	0.45	0.38	1.63	1.03	0.00	0.00	0.57	0.97	0.52	3.41	0.54	1.89	0.66	0.22	1.58	1.95	0.32	2.35	0.86	0.00	1.40
WASHC2A	8.47	8.95	9.35	5.55	11.79	0.00	2.41	13.62	6.62	5.03	9.43	11.93	5.62	4.28	1.68	2.24	7.86	3.99	8.91	11.71	1.57	3.16
WASHC2C	9.98	8.87	11.10	3.34	14.58	0.00	3.14	13.03	7.59	11.57	4.32	11.47	7.83	5.10	2.12	6.92	7.23	2.73	17.54	17.11	3.14	3.78
WASHC3	130.18	167.17	118.94	194.48	123.97	0.00	154.25	157.57	176.22	180.41	126.86	116.92	153.92	133.07	189.84	156.59	128.62	201.50	130.09	109.19	115.77	104.28
WASHC4	7.77	15.50	5.25	10.86	1.79	0.00	2.68	8.84	8.19	4.74	11.94	9.34	4.08	0.00	2.79	5.35	9.98	6.04	9.85	3.20	6.39	10.30
WASHC5	20.77	9.43	26.29	3.68	26.66	0.00	13.34	22.59	6.16	21.17	7.61	22.53	22.16	31.45	13.64	22.14	21.39	14.55	7.49	3.19	13.68	15.66
WASIR1	7.06	4.37	6.16	3.54	1.50	0.00	0.91	2.24	4.70	2.12	5.40	0.00	6.08	10.24	0.00	2.72	7.18	2.02	4.66	7.74	6.10	7.88
WASIR2	7.13	9.56	7.54	6.69	1.98	0.00	9.26	7.17	0.00	9.22	6.26	0.00	2.99	3.26	0.00	2.13	1.73	8.29	16.68	5.75	13.01	8.53
WASL	2.03	2.52	3.01	8.65	3.99	0.00	4.82	6.48	3.97	2.03	1.91	7.32	5.16	0.50	1.15	6.08	5.69	4.05	3.15	1.70	1.00	1.48
WBP1	1.74	2.90	2.64	0.00	2.11	0.00	4.53	1.28	1.38	3.44	4.70	0.74	3.23	4.99	3.81	6.71	4.14	6.15	3.85	9.76	0.77	1.24
WBP11	29.66	50.92	31.96	38.71	41.13	606.80	26.60	38.20	35.92	42.25	44.38	37.38	34.20	30.02	53.26	48.63	20.68	34.50	33.90	41.11	40.15	38.81
WBP11P1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WBP1L	2.36	0.21	0.72	0.62	0.11	0.00	1.02	1.06	0.00	1.24	1.15	0.00	1.98	1.09	0.96	0.02	0.00	1.08	2.34	3.82	0.22	0.70
WBP2	30.60	21.02	25.72	23.65	25.57	0.00	22.44	22.58	39.61	20.36	51.95	19.19	41.05	55.07	42.04	37.35	10.97	42.30	32.06	37.56	15.54	25.12
WBP2NL	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WBP4	12.95	17.06	27.76	11.56	19.40	0.00	12.65	19.85	6.16	10.85	8.33	5.21	15.22	7.83	19.69	17.00	10.31	11.02	13.32	8.11	24.57	13.29
WDCP	5.50	1.83	6.63	5.31	9.68	0.00	0.00	0.52	5.35	0.00	0.00	4.06	0.12	0.00	0.00	0.00	6.73	3.13	7.46	5.93	5.72	7.23
WDFY1	3.15	3.32	7.53	2.95	15.79	0.00	0.34	6.25	6.46	8.95	2.62	2.42	9.36	14.34	5.88	6.45	1.81	5.20	16.28	12.21	2.47	5.47
WDFY2	1.32	2.27	2.87	4.88	10.44	0.00	10.61	0.42	3.08	6.55	7.95	8.72	5.46	4.79	2.07	9.29	3.03	3.20	5.25	0.56	2.81	3.69
WDFY3	0.55	0.56	0.72	0.07	0.00	0.00	0.00	0.08	0.49	1.20	0.84	0.12	0.00	0.00	0.00	0.34	1.90	0.00	0.00	0.00	0.12	0.09
WDFY3-AS2	0.00	0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.27
WDFY4	0.03	0.00	0.00	0.07	0.00	0.00	0.15	0.00	0.00	0.00	0.74	0.00	0.00	0.00	0.27	0.00	0.00	0.04	0.00	0.00	0.00	0.00
WDHD1	15.79	21.39	18.77	20.15	7.35	0.00	2.19	11.36	14.11	24.30	4.10	28.53	6.16	10.51	8.85	9.76	38.93	35.52	5.19	19.48	19.34	26.76
WDPCP	1.03	0.00	0.27	0.00	0.08	0.00	0.00	0.00	2.91	0.22	0.44	0.00	0.08	0.73	0.00	0.06	0.00	0.00	0.00	0.00	0.68	0.16
WDR1	34.16	49.01	38.01	29.47	24.76	595.46	28.44	27.20	31.50	37.04	36.88	41.81	43.63	36.98	54.51	49.08	22.01	49.74	32.70	26.83	33.68	62.21
WDR11	8.80	11.83	4.80	11.33	27.46	0.00	6.84	6.08	3.96	12.87	7.16	5.01	12.44	16.47	11.39	18.71	4.21	4.19	7.63	8.59	4.31	6.17
WDR11-AS1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00
WDR12	142.92	121.48	151.25	89.20	77.88	477.17	102.80	91.00	71.83	110.30	115.67	86.41	90.96	79.24	78.23	95.11	94.81	181.38	125.25	116.83	140.10	149.69
WDR13	14.04	21.61	34.50	21.75	13.65	0.00	15.06	10.68	12.37	13.28	23.35	20.77	13.24	23.96	25.82	20.00	30.45	4.45	28.06	3.37	9.93	15.20
WDR17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR18	26.07	34.84	22.34	34.44	15.94	0.00	44.36	24.17	50.52	38.42	45.70	55.82	50.03	31.55	27.22	20.67	30.47	24.27	46.70	44.27	37.10	50.78
WDR19	3.91	8.42	0.00	5.86	1.91	0.00	0.59	3.40	1.50	0.00	1.25	4.19	2.69	0.00	0.00	0.29	0.00	5.68	2.51	0.00	3.23	0.73
WDR20	1.90	7.61	0.00	5.96	0.94	0.00	10.41	1.43	8.79	4.39	10.46	6.88	4.67	7.36	1.42	5.51	0.00	3.81	0.73	5.37	7.77	9.78
WDR24	1.75	3.72	1.68	1.79	0.28	0.00	1.45	1.95	1.68	2.61	0.00	0.79	0.83	3.44	4.09	1.33	0.47	0.11	1.37	0.00	0.55	0.89
WDR25	8.04	3.99	8.71	3.37	12.28	0.00	0.00	1.10	10.57	4.18	23.63	11.26	9.59	10.03	23.88	8.65	7.10	3.41	0.00	8.38	3.29	8.78
WDR26	11.16	16.74	10.65	7.75	13.96	0.00	27.06	14.28	11.11	8.87	6.71	13.78	10.48	9.78	14.78	6.14	6.91	11.87	13.95	10.96	2.97	4.25
WDR27	3.44	0.00	2.03	4.61	1.40	0.00	0.27	1.72	4.32	6.02	2.37	2.20	3.04	1.79	4.14	1.33	0.00	0.00	4.41	0.00	2.91	3.74
WDR3	27.04	16.85	10.25	8.45	31.80	0.00	29.09	19.60	12.80	25.58	18.30	22.84	14.57	13.12	10.62	15.62	36.72	30.84	17.95	14.83	26.22	26.98
WDR31	0.28	0.00	0.00	0.37	0.28	0.00	1.41	0.25	0.33	0.00	0.00	0.00	0.37	1.93	0.00	0.12	2.07	0.00	0.75	0.50	0.55	0.77
WDR33	29.16	27.71	25.31	13.00	34.11	0.00	30.14	28.93	39.55	9.04	15.92	27.83	9.10	19.32	17.43	25.41	19.51	30.79	9.80	27.97	30.19	28.40
WDR34	33.03	65.24	42.53	46.43	25.11	0.00	39.25	25.81	55.97	39.84	52.54	43.12	44.31	63.82	42.21	52.10	23.12	56.49	31.89	60.21	24.77	42.90
WDR35	1.05	0.31	3.34	3.02	0.00	76.44	0.45	1.98	0.08	3.00	1.22	0.00	0.00	0.00	0.00	8.60	1.21	0.00	2.75	0.00	0.38	0.18
WDR36	16.44	7.86	11.18	23.76	23.85	0.00	5.27	22.22	10.03	17.27	14.76	12.23	10.51	10.46	15.35	10.24	3.23	5.26	18.55	11.49	19.40	26.44
WDR37	0.65	0.47	0.75	4.56	0.39	0.00	0.00	1.80	0.00	1.59	0.61	0.49	0.68	0.41	0.72	1.83	0.00	3.51	3.04	0.20	0.77	1.34
WDR38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR4	12.09	2.93	4.71	4.19	5.65	0.00	12.09	7.27	8.08	15.36	7.05	8.66	0.61	9.19	4.86	17.80	5.21	2.50	10.97	4.51	9.84	28.82
WDR41	42.65	29.60	37.55	42.06	33.00	0.00	37.77	47.57	35.15	25.56	17.21	32.44	24.08	16.39	57.39	15.89	40.62	31.49	43.25	30.24	42.27	49.27
WDR43	38.99	16.95	34.42	38.55	47.72	0.00	25.92	33.38	36.32	27.20	40.01	7.58	33.36	30.51	37.64	37.13	67.30	14.88	36.99	23.37	42.03	55.18
WDR44	13.14	0.00	9.69	7.10	5.61	0.00	8.01	10.10	6.04	5.73	3.64	16.81	3.92	20.02	0.62	10.06	7.46	20.62	10.87	10.27	4.08	4.48
WDR45	66.30	39.38	73.29	64.26	59.01	0.00	70.07	62.25	51.56	61.15	89.38	78.13	81.47	58.64	62.24	47.41	53.93	77.07	60.16	90.23	112.33	134.80
WDR45B	11.81	5.76	6.62	9.27	11.45	0.00	17.26	2.33	13.99	6.66	5.93	9.01	14.16	7.39	6.64	6.73	2.71	15.47	12.47	16.59	6.29	11.34
WDR46	15.14	11.23	16.89	8.30	14.94	0.00	13.86	10.56	12.56	12.93	25.24	20.65	18.48	25.95	35.43	14.59	22.85	21.92	16.57	16.67	17.77	21.36
WDR47	2.46	0.40	4.78	4.17	4.61	0.00	0.00	2.09	3.63	0.00	2.60	5.14	0.93	5.87	2.84	4.96	5.47	0.85	12.90	0.00	1.64	3.60
WDR48	35.14	22.75	16.10	26.91	54.76	0.00	49.78	56.52	27.28	41.61	15.14	50.72	27.09	23.07	35.53	57.17	25.61	29.49	18.36	42.43	15.18	22.72
WDR49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.32	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12
WDR5	3.31	11.78	5.39	4.66	5.24	0.00	4.52	7.01	3.04	6.14	4.03	3.54	4.59	5.56	12.11	9.27	5.05	5.21	1.70	0.00	14.92	12.61
WDR53	32.61	19.67	20.47	20.73	30.54	0.00	9.06	34.06	40.19	39.07	21.49	19.69	20.21	21.98	16.72	15.39	35.43	48.76	8.41	12.22	32.06	24.89
WDR54	0.00	0.00	0.00	0.00	4.31	0.00	0.00	1.01	0.00	0.00	0.00	5.44	3.47	0.00	0.00	3.46	0.00	3.83	7.57	0.00	4.21	0.78
WDR55	8.16	1.70	4.88	6.29	5.88	0.00	11.95	2.33	3.54	0.89	3.71	3.79	6.39	5.40	15.10	6.02	13.90	11.87	1.74	23.77	4.20	8.28
WDR59	3.35	4.22	4.40	1.00	3.26	0.00	4.43	2.87	5.50	0.77	0.78	6.09	5.41	3.85	7.53	1.25	0.50	1.11	0.61	4.22	3.48	2.69
WDR5B	1.12	0.41	8.54	6.08	4.25	0.00	4.38	0.66	0.65	1.62	3.84	0.00	3.23	8.24	0.00	0.41	4.41	0.00	6.36	0.00	3.40	3.26
WDR6	7.25	2.91	3.75	3.70	4.53	0.00	5.25	5.07	8.31	2.34	3.70	9.49	7.33	0.32	5.03	3.06	10.21	12.34	3.16	1.14	1.34	1.26
WDR60	10.00	9.09	7.91	10.63	2.49	0.00	9.74	8.12	4.24	2.48	3.36	6.12	5.30	2.63	4.13	6.49	6.51	4.84	3.79	8.42	3.84	3.09
WDR61	98.79	169.82	182.29	90.78	94.84	0.00	108.61	92.20	152.18	141.35	176.15	103.77	137.69	208.63	85.17	81.29	110.12	115.36	141.22	140.05	108.34	88.26
WDR62	0.63	0.46	0.73	0.08	0.10	0.00	0.00	0.58	1.09	1.19	1.39	3.23	0.10	1.21	3.49	1.92	0.00	0.39	0.00	0.00	0.38	1.39
WDR63	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR64	0.00	0.69	0.23	0.00	0.00	0.00	0.36	0.00	0.00	0.13	0.00	0.13	0.00	0.00	0.14	0.07	0.70	0.00	0.00	0.00	0.20	0.28
WDR66	8.04	8.29	12.55	7.16	5.44	0.00	11.73	6.44	5.62	12.69	9.37	7.93	5.92	26.71	15.82	3.34	5.51	9.10	7.10	11.69	9.58	7.85
WDR7	3.18	1.07	0.00	0.05	0.69	0.00	0.00	0.93	0.75	0.00	0.52	0.16	2.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.17
WDR70	11.33	20.34	39.00	32.19	28.13	0.00	29.59	30.54	25.13	8.26	24.80	23.35	26.11	60.75	41.54	13.80	18.45	12.14	41.41	41.68	31.03	33.03
WDR72	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR73	3.42	2.46	9.38	4.25	2.60	0.00	8.18	2.86	4.31	3.05	3.89	8.88	2.71	7.69	2.87	1.67	1.95	3.49	6.55	11.61	3.10	2.09
WDR74	42.27	66.19	61.49	69.91	85.58	0.00	33.70	58.30	69.05	68.93	77.40	68.28	85.71	82.44	52.27	64.71	28.34	53.07	35.50	53.59	45.05	52.13
WDR75	81.12	39.91	79.17	53.50	65.75	0.00	32.85	69.16	36.40	31.02	39.71	51.30	30.83	60.80	27.58	65.74	70.40	89.25	68.00	57.41	61.18	76.74
WDR76	5.23	10.86	10.23	5.16	15.52	0.00	11.84	8.35	10.55	17.43	6.33	7.11	12.55	8.41	5.18	4.06	13.55	15.11	3.86	2.18	16.59	13.03
WDR77	31.84	31.68	32.96	24.29	38.24	0.00	23.77	43.39	39.72	44.48	63.89	25.72	38.57	34.03	52.40	51.12	50.12	28.07	29.65	32.44	62.40	95.17
WDR78	15.44	0.26	0.00	6.88	9.18	0.00	40.92	10.76	0.48	13.06	1.68	0.00	8.54	3.40	0.00	0.48	0.00	10.90	0.00	1.07	10.54	4.64
WDR81	2.75	0.00	0.00	0.11	0.00	0.00	1.99	1.13	0.43	0.00	1.49	0.00	2.43	0.10	0.00	0.09	0.00	0.00	0.00	0.86	0.56	0.13
WDR82	4.28	0.00	0.12	0.76	1.38	0.00	0.37	1.84	2.41	2.63	5.06	0.53	0.63	2.01	3.45	2.33	3.76	0.69	4.65	0.70	2.90	1.25
WDR83	8.17	10.89	10.29	8.47	6.52	0.00	6.56	4.28	11.01	3.09	16.80	3.08	8.92	18.85	2.98	10.42	15.47	3.31	20.39	13.30	10.30	13.44
WDR83OS	193.57	203.61	228.09	222.02	190.96	683.51	219.97	176.16	246.93	289.19	279.34	197.11	338.60	274.39	288.36	252.06	148.59	220.41	269.81	369.92	150.52	152.82
WDR86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR86-AS1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR88	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR89	8.74	2.79	4.74	1.51	3.20	0.00	0.00	3.28	14.50	7.03	5.72	16.89	1.01	6.01	0.25	3.06	7.35	2.82	8.95	2.99	6.24	7.90
WDR90	0.18	0.00	0.36	0.00	0.16	0.00	0.00	0.21	0.10	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
WDR91	0.43	0.00	0.21	0.78	0.10	0.00	3.85	0.51	1.12	0.00	0.82	0.73	2.14	0.97	0.07	2.51	3.48	0.00	0.80	1.04	0.38	1.34
WDR92	21.61	8.09	3.89	14.31	9.31	0.00	4.69	5.68	1.24	15.63	6.78	13.70	3.03	30.74	13.30	13.69	4.47	31.06	25.92	14.33	18.33	15.08
WDR93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDR97	0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WDSUB1	30.79	89.82	45.86	52.28	45.60	0.00	36.97	22.41	46.65	45.24	63.06	38.81	38.02	61.13	2.12	45.75	33.43	49.84	68.50	57.30	48.02	55.88
WDTC1	0.07	0.63	0.00	0.08	0.38	0.00	0.22	0.16	0.00	0.00	0.00	1.29	0.75	0.99	1.13	0.35	0.00	0.00	0.00	0.19	0.00	0.43
WDYHV1	34.23	36.64	34.31	14.49	32.25	0.00	27.07	34.74	29.88	8.95	35.24	23.06	27.79	18.44	0.00	18.98	44.26	25.54	9.17	7.65	33.23	22.09
WEE1	30.03	13.65	6.98	27.07	9.85	0.00	28.85	22.38	10.23	16.57	5.61	26.87	20.61	5.90	9.83	3.92	11.78	16.37	16.42	15.22	16.71	29.45
WEE2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WEE2-AS1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.49	0.51	0.00	0.00	0.00	0.00	0.00	3.19	0.00	0.00	0.00	0.00	0.00	0.00
WFDC1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC10A	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC10B	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC21P	10.00	7.27	7.42	5.97	0.85	0.00	0.00	6.65	17.46	1.06	8.83	3.18	5.06	2.99	0.00	0.00	11.49	8.27	1.38	6.57	1.66	0.00
WFDC3	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFDC9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFIKKN1	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFIKKN2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WFS1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.70	0.00	0.00	0.00	0.74	0.00	0.00	0.00	2.33	0.00	0.00
WHAMM	0.96	0.45	1.68	0.19	0.00	0.00	0.27	0.35	1.49	3.09	1.23	0.37	1.64	1.16	3.53	0.70	0.00	0.00	3.65	0.00	0.23	0.11
WHAMMP1	3.73	0.00	4.08	0.51	7.17	0.00	3.01	1.59	0.44	1.61	1.58	3.53	3.00	1.53	4.54	0.00	0.16	1.51	0.00	2.63	1.03	1.93
WHAMMP2	1.29	0.00	0.00	0.69	1.85	0.00	3.05	0.09	1.31	0.00	0.25	0.11	0.62	0.00	0.27	0.00	0.00	0.00	0.28	0.00	0.46	0.36
WHAMMP3	2.83	1.33	0.00	3.55	1.56	0.00	0.00	0.70	1.34	0.27	1.08	1.62	2.90	1.66	1.64	0.59	0.00	0.22	0.00	1.64	0.51	1.02
WHRN	0.62	0.30	0.17	1.02	0.32	0.00	0.55	0.00	0.76	0.59	0.00	0.69	0.00	0.00	0.85	0.40	0.00	0.18	0.00	0.00	0.00	0.20
WIF1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WIPF1	1.09	0.00	2.27	2.77	0.99	0.00	1.82	4.13	1.72	2.09	1.64	2.65	2.85	0.28	0.53	2.94	0.00	0.00	0.16	1.91	0.00	0.27
WIPF2	0.60	1.40	1.25	1.05	0.49	0.00	2.64	0.36	1.86	0.41	0.85	1.84	1.38	3.27	0.76	0.16	0.97	2.39	0.53	2.17	0.80	1.26
WIPF3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00
WIPI1	35.97	25.25	26.63	18.81	22.33	0.00	20.29	18.81	33.31	12.59	26.80	37.89	18.82	44.07	14.63	19.42	35.25	17.53	17.28	12.27	20.81	20.45
WIPI2	5.87	4.48	4.80	7.43	5.23	124.13	6.61	5.26	7.42	4.35	3.83	9.77	9.12	7.72	14.44	9.31	7.61	9.17	4.49	6.20	2.42	3.71
WISP1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WISP2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WISP3	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.68	0.00	0.00	0.00	0.00	5.02	0.00	0.00	0.00	0.00	2.52	0.00	0.00	3.81	0.00
WIZ	0.00	0.10	0.00	0.26	0.00	0.00	0.63	0.09	0.39	0.54	0.68	0.00	0.87	0.00	0.87	0.49	0.00	0.00	1.77	1.09	0.21	0.20
WLS	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WNK1	2.82	2.28	0.60	1.73	1.85	0.00	3.94	1.24	2.17	1.38	1.92	3.43	2.89	2.95	0.71	2.18	1.64	5.05	1.95	4.33	0.90	0.55
WNK2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WNK3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00
WNK4	0.33	0.32	0.00	0.09	0.00	0.00	0.26	0.00	0.20	0.14	0.92	0.49	0.00	0.00	1.03	0.52	0.19	0.63	0.36	0.00	0.22	0.40
WNT1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WNT10A	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WNT10B	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.77	0.18
WNT11	0.00	3.23	0.00	0.78	1.46	0.00	0.00	0.84	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
WNT16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
